net,length_um
_01993_,3.78
_04971_,3.78
_06338_,3.78
_07424_,3.78
_08251_,3.78
_08388_,3.78
_01720_,3.76
_02504_,3.76
_04096_,3.76
_04529_,3.76
_04911_,3.76
_07353_,3.76
_07430_,3.76
_03685_,3.74
_03704_,3.74
_04378_,3.74
_05318_,3.74
_07402_,3.74
_00997_,3.735
_01345_,3.715
_00284_,3.705
_00421_,3.705
_00771_,3.705
_00897_,3.705
_00965_,3.705
_01399_,3.705
_01480_,3.705
_01626_,3.705
_00321_,3.685
_00377_,3.685
_00843_,3.685
_00313_,3.68
_01898_,3.68
_02318_,3.665
_02208_,3.66
_02721_,3.66
_02812_,3.66
_03273_,3.66
_03884_,3.66
_04044_,3.66
_04553_,3.66
_04641_,3.66
_04690_,3.66
_05816_,3.66
_05855_,3.66
_05959_,3.66
_02327_,3.64
_02546_,3.64
_04450_,3.64
_04536_,3.64
_04768_,3.64
_05116_,3.64
_05616_,3.64
_07384_,3.64
_01454_,3.625
_01707_,3.625
_00270_,3.605
_00937_,3.605
_01083_,3.605
_01654_,3.605
_04199_,3.6
_00469_,3.585
_00555_,3.585
_00700_,3.585
_01028_,3.585
_01593_,3.585
_01612_,3.585
_00368_,3.565
_00371_,3.565
_01137_,3.565
_01815_,3.56
_01874_,3.56
_02189_,3.56
_02312_,3.56
_02815_,3.56
_04258_,3.56
_04595_,3.56
_05901_,3.56
_06865_,3.56
_07882_,3.56
_01174_,3.54
_01326_,3.54
_01333_,3.54
_01850_,3.54
_01920_,3.54
_02100_,3.54
_02126_,3.54
_02269_,3.54
_02379_,3.54
_02550_,3.54
_02906_,3.54
_02955_,3.54
_03071_,3.54
_03134_,3.54
_03168_,3.54
_03268_,3.54
_03576_,3.54
_03929_,3.54
_03930_,3.54
_03949_,3.54
_04032_,3.54
_04416_,3.54
_04733_,3.54
_04778_,3.54
_04839_,3.54
_04920_,3.54
_05060_,3.54
_05203_,3.54
_05542_,3.54
_06045_,3.54
_06267_,3.54
_06332_,3.54
_06414_,3.54
_06595_,3.54
_06732_,3.54
_06853_,3.54
_06923_,3.54
_06998_,3.54
_07144_,3.54
_07269_,3.54
_07696_,3.54
_07707_,3.54
_07716_,3.54
_07717_,3.54
_07733_,3.54
_07894_,3.54
_01177_,3.525
_01225_,3.52
_04103_,3.52
_04355_,3.52
_04680_,3.52
_05549_,3.52
_08332_,3.52
_00741_,3.515
_01241_,3.515
_01267_,3.515
_00269_,3.505
_00438_,3.505
_00462_,3.505
_00482_,3.505
_00688_,3.505
_00834_,3.505
_00958_,3.505
_01179_,3.505
_01262_,3.505
_01670_,3.505
_01282_,3.485
_01509_,3.485
_01228_,3.475
_04728_,3.47
_00118_,3.465
_00190_,3.465
_00347_,3.465
_00450_,3.465
_00458_,3.465
_00508_,3.465
_00597_,3.465
_00918_,3.465
_01021_,3.465
_01039_,3.465
_01040_,3.465
_01146_,3.465
_01147_,3.465
_01223_,3.465
_01381_,3.465
_01383_,3.465
_01410_,3.465
_01582_,3.465
_01627_,3.465
_01697_,3.465
_08375_,3.465
_03096_,3.46
_00258_,3.44
_00578_,3.44
_02832_,3.44
_02841_,3.44
_02898_,3.44
_03042_,3.44
_03120_,3.44
_03383_,3.44
_03877_,3.44
_04130_,3.44
_04496_,3.44
_04632_,3.44
_04898_,3.44
_05421_,3.44
_06262_,3.44
_06476_,3.44
_06486_,3.44
_06619_,3.44
_06698_,3.44
_06793_,3.44
_06901_,3.44
_07019_,3.44
_07078_,3.44
_07098_,3.44
_07744_,3.44
_07981_,3.44
_08300_,3.44
_01731_,3.42
_02157_,3.42
_02173_,3.42
_02408_,3.42
_02460_,3.42
_02595_,3.42
_02849_,3.42
_02946_,3.42
_03586_,3.42
_03694_,3.42
_04650_,3.42
_04953_,3.42
_05147_,3.42
_05661_,3.42
_06148_,3.42
_06360_,3.42
_06393_,3.42
_06431_,3.42
_06657_,3.42
_06681_,3.42
_06707_,3.42
_06728_,3.42
_06734_,3.42
_06743_,3.42
_06780_,3.42
_06784_,3.42
_06884_,3.42
_06940_,3.42
_07094_,3.42
_07219_,3.42
_07226_,3.42
_07267_,3.42
_07296_,3.42
_07308_,3.42
_07411_,3.42
_07547_,3.42
_07621_,3.42
_07687_,3.42
_07729_,3.42
_07888_,3.42
_08164_,3.42
net253,3.42
_00056_,3.405
_00160_,3.405
_00310_,3.405
_00884_,3.405
_01437_,3.405
_01656_,3.405
_02773_,3.4
_04539_,3.4
_05755_,3.4
_06007_,3.4
_01194_,3.395
_05408_,3.39
_00252_,3.345
_00297_,3.345
_00380_,3.345
_00434_,3.345
_00701_,3.345
_00704_,3.345
_00747_,3.345
_00750_,3.345
_00845_,3.345
_00922_,3.345
_00930_,3.345
_01024_,3.345
_01292_,3.345
_01320_,3.345
_01362_,3.345
_01401_,3.345
_01503_,3.345
_01522_,3.345
_00277_,3.34
_00738_,3.34
_01302_,3.34
_01535_,3.34
_00024_,3.32
_00042_,3.32
_00222_,3.32
_00226_,3.32
_00361_,3.32
_00759_,3.32
_01097_,3.32
_01129_,3.32
_01215_,3.32
_01284_,3.32
_01628_,3.32
_02054_,3.32
_02680_,3.32
_03655_,3.32
_03937_,3.32
_05021_,3.32
_05438_,3.32
_05523_,3.32
_05641_,3.32
_07416_,3.32
_08132_,3.32
_01778_,3.3
_03561_,3.3
_03765_,3.3
_05181_,3.3
_07822_,3.3
_08174_,3.3
_00189_,3.295
_01609_,3.295
_04041_,3.28
_05610_,3.28
_00196_,3.275
_00795_,3.275
_01904_,3.26
_00096_,3.245
_00137_,3.245
_00378_,3.245
_00387_,3.245
_00468_,3.245
_00487_,3.245
_00638_,3.245
_00859_,3.245
_01089_,3.245
_01185_,3.245
_01190_,3.245
_01369_,3.245
_01387_,3.245
_01519_,3.245
_08369_,3.245
_00149_,3.225
_00548_,3.225
_00675_,3.225
_01581_,3.225
_08386_,3.225
_01749_,3.22
_03204_,3.22
_03797_,3.22
_04491_,3.22
_04528_,3.22
_04545_,3.22
_04617_,3.22
_05196_,3.22
_05708_,3.22
_07275_,3.22
_07709_,3.22
_08070_,3.22
_06602_,3.2
_00467_,3.195
_03194_,3.18
_03419_,3.18
_03897_,3.18
_04047_,3.18
_04956_,3.18
_05719_,3.18
_07329_,3.18
_08260_,3.18
_00225_,3.175
_00242_,3.175
_00645_,3.175
_00674_,3.175
_00784_,3.175
_00896_,3.175
_01036_,3.175
_01113_,3.175
_01115_,3.175
_01266_,3.175
_01382_,3.175
_01418_,3.175
_01517_,3.165
_01520_,3.165
_00982_,3.155
_05474_,3.155
_00218_,3.145
_00246_,3.145
_00577_,3.145
_01313_,3.145
_01420_,3.145
_00239_,3.125
_00546_,3.125
_00737_,3.125
_00844_,3.125
_01467_,3.125
_01549_,3.125
_01573_,3.125
_01671_,3.125
_01124_,3.105
_04143_,3.1
_04858_,3.1
_07229_,3.1
_07333_,3.1
_07745_,3.1
_08030_,3.1
_08240_,3.1
_08159_,3.085
_00806_,3.08
_01168_,3.08
_01175_,3.08
_01330_,3.08
_01332_,3.08
_01761_,3.08
_01785_,3.08
_02423_,3.08
_02455_,3.08
_02525_,3.08
_02707_,3.08
_03044_,3.08
_03052_,3.08
_03077_,3.08
_03170_,3.08
_03595_,3.08
_03697_,3.08
_03985_,3.08
_04076_,3.08
_04189_,3.08
_04648_,3.08
_04981_,3.08
_04999_,3.08
_05048_,3.08
_05100_,3.08
_05171_,3.08
_05412_,3.08
_05430_,3.08
_05594_,3.08
_05818_,3.08
_05886_,3.08
_05890_,3.08
_05905_,3.08
_05964_,3.08
_06011_,3.08
_06043_,3.08
_06055_,3.08
_06405_,3.08
_06417_,3.08
_06520_,3.08
_06659_,3.08
_06672_,3.08
_06696_,3.08
_06717_,3.08
_06718_,3.08
_06781_,3.08
_06803_,3.08
_06902_,3.08
_06948_,3.08
_07186_,3.08
_07300_,3.08
_07626_,3.08
_07698_,3.08
_07741_,3.08
_07774_,3.08
_07878_,3.08
_07923_,3.08
_08085_,3.08
_08144_,3.08
_08173_,3.08
_08179_,3.08
_00349_,3.075
_01592_,3.075
_01307_,3.065
_08303_,3.06
_00585_,3.055
_05097_,3.05
_00005_,3.045
_00119_,3.045
_00162_,3.045
_00260_,3.045
_00288_,3.045
_00410_,3.045
_00448_,3.045
_00456_,3.045
_00819_,3.045
_00936_,3.045
_01110_,3.045
_01233_,3.045
_01274_,3.045
_01279_,3.045
_01305_,3.045
_01504_,3.045
_01571_,3.045
_01601_,3.045
_01604_,3.045
_00085_,3.035
_06236_,3.02
_00601_,3.005
_00629_,3.005
_00855_,3.005
_00995_,3.005
_01002_,3.005
_01070_,3.005
_01094_,3.005
_01101_,3.005
_01149_,3.005
_01150_,3.005
_01364_,3.005
_01413_,3.005
_01426_,3.005
_01486_,3.005
_00262_,2.98
_00565_,2.98
_00804_,2.98
_01857_,2.98
_02532_,2.98
_03057_,2.98
_04336_,2.98
_04819_,2.98
_05163_,2.98
_05256_,2.98
_05450_,2.98
_05491_,2.98
_05606_,2.98
_05696_,2.98
_06059_,2.98
_06115_,2.98
_06378_,2.98
_06429_,2.98
_06560_,2.98
_06741_,2.98
_06912_,2.98
_07827_,2.98
_08155_,2.98
_08160_,2.98
_08336_,2.98
_01323_,2.96
_01336_,2.96
_01340_,2.96
_01854_,2.96
_02177_,2.96
_02251_,2.96
_02597_,2.96
_02692_,2.96
_02761_,2.96
_02911_,2.96
_02945_,2.96
_02988_,2.96
_03121_,2.96
_03224_,2.96
_03296_,2.96
_03543_,2.96
_03722_,2.96
_03742_,2.96
_03981_,2.96
_04288_,2.96
_04348_,2.96
_04438_,2.96
_04616_,2.96
_04779_,2.96
_05297_,2.96
_05371_,2.96
_05585_,2.96
_05593_,2.96
_06194_,2.96
_06479_,2.96
_06568_,2.96
_06609_,2.96
_06671_,2.96
_06759_,2.96
_06798_,2.96
_06804_,2.96
_06975_,2.96
_06977_,2.96
_07031_,2.96
_07106_,2.96
_07359_,2.96
_07426_,2.96
_07543_,2.96
_07553_,2.96
_07606_,2.96
_07627_,2.96
_07830_,2.96
_07927_,2.96
_07987_,2.96
_08015_,2.96
_08090_,2.96
_08123_,2.96
_08169_,2.96
_08345_,2.96
_00314_,2.955
_00108_,2.945
_00436_,2.945
_00476_,2.945
_00525_,2.945
_00727_,2.945
_01278_,2.94
_04161_,2.92
_01273_,2.915
_00020_,2.885
_00034_,2.885
_00133_,2.885
_00273_,2.885
_00293_,2.885
_00404_,2.885
_00764_,2.885
_01046_,2.885
_01140_,2.885
_01231_,2.885
_01435_,2.885
_01710_,2.885
_00255_,2.88
_00268_,2.88
_00505_,2.88
_01069_,2.88
_01084_,2.88
_01559_,2.88
_01664_,2.88
_00113_,2.86
_00140_,2.86
_00315_,2.86
_00329_,2.86
_00398_,2.86
_00513_,2.86
_00549_,2.86
_00569_,2.86
_00682_,2.86
_00835_,2.86
_00846_,2.86
_00881_,2.86
_00921_,2.86
_00953_,2.86
_01047_,2.86
_01117_,2.86
_01120_,2.86
_01232_,2.86
_01309_,2.86
_01350_,2.86
_01392_,2.86
_01539_,2.86
_01570_,2.86
_01658_,2.86
_01661_,2.86
_01687_,2.86
_01724_,2.86
_02520_,2.86
_03285_,2.86
_03906_,2.86
_03911_,2.86
_05933_,2.86
_06547_,2.86
_06719_,2.86
_06918_,2.86
_07641_,2.86
_02430_,2.84
_03169_,2.84
_03968_,2.84
_07212_,2.84
_07779_,2.84
_07797_,2.84
_07850_,2.84
_08326_,2.84
_08338_,2.84
_00017_,2.835
_00568_,2.835
_01374_,2.835
_00021_,2.825
_00762_,2.815
_07579_,2.79
_00003_,2.785
_00081_,2.785
_00136_,2.785
_00234_,2.785
_00263_,2.785
_00274_,2.785
_00320_,2.785
_00323_,2.785
_00460_,2.785
_00697_,2.785
_00786_,2.785
_00807_,2.785
_00821_,2.785
_00866_,2.785
_00872_,2.785
_00873_,2.785
_00938_,2.785
_01049_,2.785
_01090_,2.785
_01148_,2.785
_01365_,2.785
_01368_,2.785
_01372_,2.785
_01373_,2.785
_01388_,2.785
_01417_,2.785
_01445_,2.785
_01590_,2.785
_01645_,2.785
_01698_,2.785
_01746_,2.76
_01925_,2.76
_02263_,2.76
_02371_,2.76
_03211_,2.76
_03701_,2.76
_03717_,2.76
_03945_,2.76
_04522_,2.76
_05051_,2.76
_05102_,2.76
_05362_,2.76
_05880_,2.76
_07197_,2.76
_07462_,2.76
_07467_,2.76
_08217_,2.76
_04686_,2.74
_07357_,2.74
_08002_,2.74
_01077_,2.735
_01303_,2.735
_02237_,2.73
_03673_,2.73
_00153_,2.715
_00215_,2.715
_00227_,2.715
_00319_,2.715
_00427_,2.715
_00492_,2.715
_00642_,2.715
_00643_,2.715
_00698_,2.715
_00901_,2.715
_00949_,2.715
_00989_,2.715
_01055_,2.715
_01100_,2.715
_01139_,2.715
_01198_,2.715
_01242_,2.715
_01357_,2.715
_01444_,2.715
_01533_,2.715
_01596_,2.715
_01602_,2.715
_01663_,2.715
_00278_,2.705
_00439_,2.705
_00443_,2.705
_00453_,2.705
_00654_,2.705
_00743_,2.705
_00746_,2.705
_00748_,2.705
_00752_,2.705
_00792_,2.705
_01222_,2.705
_01244_,2.705
_01465_,2.705
_01514_,2.705
_01524_,2.705
_01532_,2.705
_01566_,2.705
_01580_,2.705
_01667_,2.705
_01690_,2.705
_02535_,2.7
_01015_,2.685
_04817_,2.68
_02725_,2.67
_01051_,2.665
_05180_,2.65
_02152_,2.64
_02182_,2.64
_03395_,2.64
_03975_,2.64
_04952_,2.64
_05547_,2.64
_06004_,2.64
_06062_,2.64
_07302_,2.64
_07314_,2.64
_07407_,2.64
_07449_,2.64
_07963_,2.64
_08025_,2.64
_08205_,2.64
_08282_,2.64
_02410_,2.625
_00000_,2.62
_00803_,2.62
_00815_,2.62
_00817_,2.62
_00830_,2.62
_01162_,2.62
_01169_,2.62
_01335_,2.62
_01839_,2.62
_01928_,2.62
_01943_,2.62
_01949_,2.62
_02042_,2.62
_02165_,2.62
_02227_,2.62
_02248_,2.62
_02299_,2.62
_02394_,2.62
_02407_,2.62
_02499_,2.62
_02568_,2.62
_02631_,2.62
_02683_,2.62
_02740_,2.62
_02829_,2.62
_03064_,2.62
_03108_,2.62
_03563_,2.62
_03598_,2.62
_03903_,2.62
_04089_,2.62
_04195_,2.62
_04323_,2.62
_04386_,2.62
_04540_,2.62
_04665_,2.62
_04862_,2.62
_05011_,2.62
_05642_,2.62
_06038_,2.62
_06064_,2.62
_06122_,2.62
_06225_,2.62
_06515_,2.62
_06769_,2.62
_06801_,2.62
_07114_,2.62
_07131_,2.62
_07133_,2.62
_07230_,2.62
_07485_,2.62
_07594_,2.62
_07736_,2.62
_07747_,2.62
_07764_,2.62
_07951_,2.62
_08080_,2.62
_01048_,2.605
_00114_,2.6
_00264_,2.595
_00389_,2.595
_00506_,2.595
_00594_,2.595
_00623_,2.595
_00733_,2.595
_00735_,2.595
_00775_,2.595
_00907_,2.595
_01675_,2.595
_01681_,2.595
_00216_,2.585
_00257_,2.585
_00499_,2.585
_00883_,2.585
_00895_,2.585
_00923_,2.585
_00984_,2.585
_01078_,2.585
_01114_,2.585
_01151_,2.585
_01191_,2.585
_01234_,2.585
_01477_,2.585
_01525_,2.585
_08385_,2.585
_00012_,2.545
_00041_,2.545
_00059_,2.545
_00188_,2.545
_00203_,2.545
_00237_,2.545
_00275_,2.545
_00395_,2.545
_00500_,2.545
_00571_,2.545
_00620_,2.545
_00699_,2.545
_00734_,2.545
_00770_,2.545
_00789_,2.545
_00870_,2.545
_00946_,2.545
_00947_,2.545
_00948_,2.545
_01076_,2.545
_01093_,2.545
_01098_,2.545
_01130_,2.545
_01132_,2.545
_01134_,2.545
_01203_,2.545
_01206_,2.545
_01216_,2.545
_01298_,2.545
_01397_,2.545
_01398_,2.545
_01404_,2.545
_01491_,2.545
_01494_,2.545
_01505_,2.545
_01541_,2.545
_00904_,2.54
_01003_,2.54
_01221_,2.54
_05368_,2.535
_07290_,2.53
_00103_,2.52
_00210_,2.52
_00259_,2.52
_00449_,2.52
_00544_,2.52
_01304_,2.52
_01770_,2.52
_02497_,2.52
_02534_,2.52
_02666_,2.52
_02694_,2.52
_02727_,2.52
_02994_,2.52
_03049_,2.52
_03105_,2.52
_03548_,2.52
_04140_,2.52
_04628_,2.52
_04942_,2.52
_05010_,2.52
_05155_,2.52
_05223_,2.52
_05638_,2.52
_05810_,2.52
_06212_,2.52
_06305_,2.52
_06382_,2.52
_06418_,2.52
_06473_,2.52
_06608_,2.52
_06628_,2.52
_06631_,2.52
_06646_,2.52
_06683_,2.52
_06699_,2.52
_06760_,2.52
_06812_,2.52
_06914_,2.52
_07065_,2.52
_08265_,2.52
_01860_,2.51
_01181_,2.5
_01289_,2.5
_02206_,2.5
_02280_,2.5
_02284_,2.5
_02350_,2.5
_02390_,2.5
_02510_,2.5
_02921_,2.5
_02934_,2.5
_02947_,2.5
_02980_,2.5
_03027_,2.5
_03046_,2.5
_03688_,2.5
_03865_,2.5
_03872_,2.5
_03907_,2.5
_03931_,2.5
_03936_,2.5
_04042_,2.5
_04177_,2.5
_04182_,2.5
_04257_,2.5
_04344_,2.5
_04396_,2.5
_04417_,2.5
_04495_,2.5
_04640_,2.5
_04829_,2.5
_04994_,2.5
_05140_,2.5
_05172_,2.5
_05387_,2.5
_05415_,2.5
_05464_,2.5
_05466_,2.5
_05472_,2.5
_05705_,2.5
_05820_,2.5
_06032_,2.5
_06392_,2.5
_06408_,2.5
_06412_,2.5
_06587_,2.5
_06591_,2.5
_06744_,2.5
_06771_,2.5
_06775_,2.5
_06819_,2.5
_06844_,2.5
_07028_,2.5
_07047_,2.5
_07071_,2.5
_07113_,2.5
_07207_,2.5
_07313_,2.5
_07444_,2.5
_07577_,2.5
_07685_,2.5
_07697_,2.5
_07701_,2.5
_07957_,2.5
_08047_,2.5
_08116_,2.5
_08138_,2.5
_08215_,2.5
_08235_,2.5
_08286_,2.5
net254,2.5
_01012_,2.495
_01415_,2.495
_00350_,2.485
_00363_,2.485
_00385_,2.485
_00509_,2.485
_00554_,2.485
_00606_,2.485
_00626_,2.485
_00756_,2.485
_00826_,2.485
_00911_,2.485
_01301_,2.485
_01440_,2.485
_01442_,2.485
_01446_,2.485
_01456_,2.485
_01614_,2.485
_01632_,2.485
_01633_,2.485
_01662_,2.485
_01685_,2.485
_04252_,2.48
_05741_,2.48
_00098_,2.425
_00778_,2.425
_01217_,2.425
_01591_,2.425
_00037_,2.42
_00046_,2.42
_00079_,2.42
_00298_,2.42
_00392_,2.42
_00471_,2.42
_00484_,2.42
_00504_,2.42
_00529_,2.42
_00611_,2.42
_00612_,2.42
_00633_,2.42
_00684_,2.42
_00710_,2.42
_00723_,2.42
_00736_,2.42
_00769_,2.42
_00777_,2.42
_00886_,2.42
_00888_,2.42
_00976_,2.42
_00986_,2.42
_01074_,2.42
_01237_,2.42
_01252_,2.42
_01310_,2.42
_01409_,2.42
_01416_,2.42
_01428_,2.42
_01506_,2.42
_01527_,2.42
_01561_,2.42
_01621_,2.42
_01631_,2.42
_01644_,2.42
_01657_,2.42
_01660_,2.42
_01669_,2.42
_01680_,2.42
_01877_,2.4
_04474_,2.4
_05503_,2.4
_08005_,2.4
_04586_,2.39
_01766_,2.38
_04943_,2.38
_07446_,2.38
_07590_,2.38
_08328_,2.38
_00101_,2.375
_00344_,2.375
_00374_,2.375
_00628_,2.375
_00650_,2.375
_00680_,2.375
_00690_,2.375
_01400_,2.375
_01449_,2.375
_01462_,2.375
_01534_,2.375
_01618_,2.375
_07503_,2.375
_00002_,2.365
_00054_,2.325
_00131_,2.325
_00139_,2.325
_00241_,2.325
_00251_,2.325
_00261_,2.325
_00282_,2.325
_00551_,2.325
_00552_,2.325
_00596_,2.325
_00679_,2.325
_00693_,2.325
_00694_,2.325
_00783_,2.325
_00791_,2.325
_00868_,2.325
_00902_,2.325
_00974_,2.325
_01000_,2.325
_01030_,2.325
_01059_,2.325
_01061_,2.325
_01254_,2.325
_01296_,2.325
_01344_,2.325
_01384_,2.325
_01493_,2.325
_01521_,2.325
_01617_,2.325
_01691_,2.325
_02467_,2.3
_02505_,2.3
_02662_,2.3
_03967_,2.3
_04394_,2.3
_04684_,2.3
_04826_,2.3
_05061_,2.3
_05672_,2.3
_06044_,2.3
_06047_,2.3
_06051_,2.3
_06056_,2.3
_06866_,2.3
_07344_,2.3
_07453_,2.3
_07520_,2.3
_07533_,2.3
_07785_,2.3
_08237_,2.3
_04582_,2.28
_08229_,2.28
_04434_,2.27
_01197_,2.26
_00151_,2.255
_00156_,2.255
_00253_,2.255
_00256_,2.255
_00424_,2.255
_00479_,2.255
_00490_,2.255
_00539_,2.255
_00583_,2.255
_00648_,2.255
_00715_,2.255
_00927_,2.255
_00957_,2.255
_01196_,2.255
_01408_,2.255
_01422_,2.255
_01510_,2.255
_01673_,2.255
_01676_,2.255
_02033_,2.255
_08178_,2.255
_08389_,2.255
_05520_,2.23
_01127_,2.225
_01817_,2.225
_08192_,2.22
_00094_,2.205
_05753_,2.195
_02093_,2.185
_00816_,2.18
_01160_,2.18
_01930_,2.18
_02010_,2.18
_02026_,2.18
_02266_,2.18
_02365_,2.18
_02470_,2.18
_02487_,2.18
_02528_,2.18
_02557_,2.18
_02563_,2.18
_03998_,2.18
_04067_,2.18
_04316_,2.18
_05340_,2.18
_05454_,2.18
_05568_,2.18
_05761_,2.18
_05784_,2.18
_05799_,2.18
_07231_,2.18
_07376_,2.18
_07419_,2.18
_07439_,2.18
_07749_,2.18
_07772_,2.18
_08088_,2.18
_08103_,2.18
_08184_,2.18
_08210_,2.18
_08227_,2.18
_08281_,2.18
_03847_,2.17
_00805_,2.16
_01163_,2.16
_01164_,2.16
_01325_,2.16
_01331_,2.16
_01349_,2.16
_01847_,2.16
_02099_,2.16
_02489_,2.16
_02589_,2.16
_02703_,2.16
_02767_,2.16
_02875_,2.16
_02880_,2.16
_02927_,2.16
_03107_,2.16
_03629_,2.16
_03909_,2.16
_03915_,2.16
_04116_,2.16
_04375_,2.16
_04421_,2.16
_04440_,2.16
_04504_,2.16
_04792_,2.16
_04801_,2.16
_04918_,2.16
_04925_,2.16
_04965_,2.16
_05123_,2.16
_05282_,2.16
_05453_,2.16
_05552_,2.16
_05652_,2.16
_06033_,2.16
_06057_,2.16
_06076_,2.16
_06079_,2.16
_06345_,2.16
_06421_,2.16
_06511_,2.16
_06654_,2.16
_06661_,2.16
_06802_,2.16
_06821_,2.16
_06965_,2.16
_07004_,2.16
_07006_,2.16
_07092_,2.16
_07125_,2.16
_07149_,2.16
_07327_,2.16
_07340_,2.16
_07368_,2.16
_07545_,2.16
_07548_,2.16
_07559_,2.16
_07689_,2.16
_07711_,2.16
_07713_,2.16
_07730_,2.16
_07931_,2.16
_08039_,2.16
_08190_,2.16
_08222_,2.16
_08304_,2.16
_00919_,2.145
_00933_,2.145
_00950_,2.145
_01121_,2.145
_01199_,2.145
_01283_,2.145
_01306_,2.145
_01317_,2.145
_04383_,2.135
_00126_,2.125
_00201_,2.125
_00204_,2.125
_00214_,2.125
_00223_,2.125
_00224_,2.125
_00243_,2.125
_00247_,2.125
_00331_,2.125
_00336_,2.125
_00600_,2.125
_00608_,2.125
_00617_,2.125
_01026_,2.125
_01031_,2.125
_01128_,2.125
_01135_,2.125
_01184_,2.125
_01455_,2.125
_01498_,2.125
_00104_,2.085
_00105_,2.085
_00122_,2.085
_00135_,2.085
_00475_,2.085
_00489_,2.085
_00527_,2.085
_00563_,2.085
_00588_,2.085
_00669_,2.085
_00692_,2.085
_00753_,2.085
_00785_,2.085
_00797_,2.085
_00849_,2.085
_01013_,2.085
_01207_,2.085
_01213_,2.085
_01255_,2.085
_01434_,2.085
_01484_,2.085
_01538_,2.085
_01575_,2.085
_01613_,2.085
_01616_,2.085
_01700_,2.085
_00004_,2.08
_01122_,2.08
_01268_,2.08
_01275_,2.08
_08373_,2.08
_08382_,2.08
_08400_,2.08
_00433_,2.06
_00703_,2.06
_00854_,2.06
_01606_,2.06
_01728_,2.06
_01739_,2.06
_01843_,2.06
_02452_,2.06
_02790_,2.06
_02938_,2.06
_02961_,2.06
_02989_,2.06
_03045_,2.06
_03054_,2.06
_03080_,2.06
_03082_,2.06
_03092_,2.06
_03122_,2.06
_03160_,2.06
_03172_,2.06
_03178_,2.06
_03181_,2.06
_03185_,2.06
_04445_,2.06
_04449_,2.06
_04563_,2.06
_04969_,2.06
_05253_,2.06
_05676_,2.06
_05921_,2.06
_06337_,2.06
_06363_,2.06
_06426_,2.06
_06449_,2.06
_06475_,2.06
_06484_,2.06
_06504_,2.06
_06620_,2.06
_06623_,2.06
_06653_,2.06
_06702_,2.06
_06710_,2.06
_06724_,2.06
_06735_,2.06
_06740_,2.06
_06770_,2.06
_06792_,2.06
_06806_,2.06
_06807_,2.06
_06808_,2.06
_06829_,2.06
_06846_,2.06
_06873_,2.06
_06900_,2.06
_06924_,2.06
_06925_,2.06
_06930_,2.06
_06950_,2.06
_06969_,2.06
_06990_,2.06
_07015_,2.06
_07030_,2.06
_07051_,2.06
_07089_,2.06
_07096_,2.06
_07107_,2.06
_07172_,2.06
_07242_,2.06
_07656_,2.06
_07694_,2.06
_07740_,2.06
_07746_,2.06
_07776_,2.06
_07991_,2.06
_08066_,2.06
_08145_,2.06
_08249_,2.06
_08321_,2.06
_01178_,2.04
_01764_,2.04
_01769_,2.04
_01831_,2.04
_01842_,2.04
_02073_,2.04
_02334_,2.04
_02696_,2.04
_03137_,2.04
_03886_,2.04
_04131_,2.04
_04295_,2.04
_04671_,2.04
_04679_,2.04
_04704_,2.04
_04840_,2.04
_05366_,2.04
_05402_,2.04
_05522_,2.04
_05797_,2.04
_05803_,2.04
_06123_,2.04
_06397_,2.04
_06525_,2.04
_06535_,2.04
_06562_,2.04
_06658_,2.04
_06749_,2.04
_06809_,2.04
_06839_,2.04
_06956_,2.04
_06981_,2.04
_07234_,2.04
_07715_,2.04
_07732_,2.04
_07766_,2.04
_08068_,2.04
_08214_,2.04
_08224_,2.04
_08342_,2.04
_00280_,2.035
_01018_,2.035
_01348_,2.035
_01679_,2.035
_00009_,2.025
_00022_,2.025
_00027_,2.025
_00028_,2.025
_00060_,2.025
_00097_,2.025
_00099_,2.025
_00109_,2.025
_00115_,2.025
_00123_,2.025
_00128_,2.025
_00132_,2.025
_00172_,2.025
_00186_,2.025
_00200_,2.025
_00283_,2.025
_00327_,2.025
_00338_,2.025
_00341_,2.025
_00351_,2.025
_00353_,2.025
_00390_,2.025
_00393_,2.025
_00405_,2.025
_00420_,2.025
_00459_,2.025
_00461_,2.025
_00501_,2.025
_00503_,2.025
_00515_,2.025
_00561_,2.025
_00566_,2.025
_00579_,2.025
_00580_,2.025
_00589_,2.025
_00590_,2.025
_00644_,2.025
_00667_,2.025
_00676_,2.025
_00706_,2.025
_00721_,2.025
_00726_,2.025
_00765_,2.025
_00779_,2.025
_00782_,2.025
_00798_,2.025
_00809_,2.025
_00876_,2.025
_00887_,2.025
_00966_,2.025
_00969_,2.025
_00987_,2.025
_01008_,2.025
_01041_,2.025
_01054_,2.025
_01057_,2.025
_01071_,2.025
_01092_,2.025
_01095_,2.025
_01102_,2.025
_01105_,2.025
_01230_,2.025
_01260_,2.025
_01312_,2.025
_01361_,2.025
_01363_,2.025
_01379_,2.025
_01394_,2.025
_01411_,2.025
_01433_,2.025
_01438_,2.025
_01450_,2.025
_01457_,2.025
_01471_,2.025
_01474_,2.025
_01492_,2.025
_01500_,2.025
_01540_,2.025
_01545_,2.025
_01547_,2.025
_01552_,2.025
_01563_,2.025
_01564_,2.025
_01567_,2.025
_01578_,2.025
_01588_,2.025
_01598_,2.025
_01599_,2.025
_01603_,2.025
_01610_,2.025
_01638_,2.025
